Synset('croton.n.01')	croton
Synset('croton.n.02')	croton
Synset('crottle.n.01')	crottle
Synset('crow.n.01')	crow
Synset('crown_of_thorns.n.02')	crown_of_thorns
Synset('crown.n.02')	crown
Synset('crown.n.05')	crown
Synset('crown.n.07')	crown
Synset('crown.n.12')	crown
Synset('crumb.n.03')	crumb
Synset('crus.n.01')	crus
Synset('crust.n.01')	crust
Synset('crystal.n.02')	crystal
Synset('crystal.n.06')	crystal
Synset('ctene.n.01')	ctene
Synset('cuban_peso.n.01')	Cuban_peso
Synset('cuban.n.01')	Cuban
Synset('cube.n.04')	cube
Synset('cubeb.n.01')	cubeb
Synset('cubeb.n.02')	cubeb
Synset('cubeb.n.03')	cubeb
Synset('cubism.n.01')	cubism
Synset('cubist.n.01')	cubist
Synset('cuckoo.n.02')	cuckoo
Synset('cuckoopint.n.01')	cuckoopint
Synset('cuculidae.n.01')	Cuculidae
Synset('cucumber.n.02')	cucumber
Synset('cuddy.n.01')	cuddy
Synset('cudweed.n.01')	cudweed
Synset('cue.n.04')	cue
Synset('cuff.n.01')	cuff
Synset('cuirass.n.01')	cuirass
Synset('cuisse.n.01')	cuisse
Synset('culcita.n.01')	Culcita
Synset('culex.n.01')	Culex
Synset('cullis.n.01')	cullis
Synset('cult.n.01')	cult
Synset('cult.n.03')	cult
Synset('cultist.n.01')	cultist
Synset('cultist.n.02')	cultist
Synset('cumin.n.01')	cumin
Synset('cumin.n.02')	cumin
Synset('cuminum.n.01')	Cuminum
Synset('cunner.n.01')	cunner
Synset('cuon.n.01')	Cuon
Synset('cup.n.04')	cup
Synset('cupflower.n.02')	cupflower
Synset('cupule.n.01')	cupule
Synset('curb.n.01')	curb
Synset('curd.n.02')	curd
Synset('curia.n.01')	Curia
Synset('curie.n.01')	curie
Synset('curlew.n.01')	curlew
Synset('currant.n.02')	currant
Synset('currawong.n.01')	currawong
Synset('cursorius.n.01')	Cursorius
Synset('curtain.n.01')	curtain
Synset('curtsy.n.01')	curtsy
Synset('curve.n.02')	curve
Synset('cuscus.n.01')	cuscus
Synset('cushaw.n.01')	cushaw
Synset('cushaw.n.02')	cushaw
Synset('cusk-eel.n.01')	cusk-eel
Synset('cusk.n.01')	cusk
Synset('cusk.n.02')	cusk
Synset('cusp.n.02')	cusp
Synset('cusp.n.03')	cusp
Synset('custard_apple.n.01')	custard_apple
Synset('cut.n.01')	cut
Synset('cut.n.15')	cut
Synset('cutlassfish.n.01')	cutlassfish
Synset('cutlery.n.02')	cutlery
Synset('cuttlefish.n.01')	cuttlefish
Synset('cutworm.n.01')	cutworm
Synset('cyamopsis.n.01')	Cyamopsis
Synset('cyamus.n.01')	Cyamus
Synset('cyanosis.n.01')	cyanosis
Synset('cyathea.n.01')	Cyathea
Synset('cycadales.n.01')	Cycadales
Synset('cycas.n.01')	Cycas
Synset('cycloloma.n.01')	Cycloloma
Synset('cyclone.n.01')	cyclone
Synset('cyclopes.n.01')	Cyclopes
Synset('cyclops.n.02')	cyclops
Synset('cycnoches.n.01')	Cycnoches
Synset('cygnus.n.02')	Cygnus
Synset('cylinder.n.03')	cylinder
Synset('cylinder.n.04')	cylinder
Synset('cyma.n.01')	cyma
Synset('cymbid.n.01')	cymbid
Synset('cymling.n.01')	cymling
Synset('cynancum.n.01')	cynancum
Synset('cynara.n.01')	Cynara
Synset('cynipidae.n.01')	Cynipidae
Synset('cynips.n.01')	Cynips
Synset('cynomys.n.01')	Cynomys
Synset('cynthia_moth.n.01')	cynthia_moth
Synset('cyperus.n.01')	Cyperus
Synset('cypraea.n.01')	Cypraea
Synset('cypress.n.01')	cypress
Synset('cypress.n.02')	cypress
Synset('cyprinid.n.01')	cyprinid
Synset('cypriot_pound.n.01')	Cypriot_pound
Synset('cypriot.n.01')	Cypriot
Synset('cyrilla.n.01')	cyrilla
Synset('cyrtomium.n.01')	Cyrtomium
Synset('cystic_fibrosis.n.01')	cystic_fibrosis
Synset('cytoplasm.n.01')	cytoplasm
Synset('cytosine.n.01')	cytosine
Synset('czech.n.01')	Czech
Synset('czechoslovakian.n.01')	Czechoslovakian
Synset('d.n.03')	D
Synset('daboecia.n.01')	Daboecia
Synset('dace.n.01')	dace
Synset('dacelo.n.01')	Dacelo
Synset('dacite.n.01')	dacite
Synset('dado.n.02')	dado
Synset('dagame.n.01')	dagame
Synset('dagga.n.01')	dagga
Synset('dagger.n.01')	dagger
Synset('dahlia.n.01')	dahlia
Synset('dail_eireann.n.01')	Dail_Eireann
Synset('dairy_cattle.n.01')	dairy_cattle
Synset('daisy.n.01')	daisy
Synset('daisybush.n.01')	daisybush
Synset('dalasi.n.01')	dalasi
Synset('dalea.n.01')	Dalea
Synset('daleth.n.01')	daleth
Synset('dallisgrass.n.01')	dallisgrass
Synset('dalmatian.n.01')	Dalmatian
Synset('dama.n.01')	Dama
Synset('damascene.n.01')	Damascene
Synset('damper.n.01')	damper
Synset('damselfish.n.01')	damselfish
Synset('damson_plum.n.02')	damson_plum
Synset('damson.n.01')	damson
Synset('danaea.n.01')	Danaea
Synset('danaid.n.01')	danaid
Synset('danaidae.n.01')	Danaidae
Synset('danaus.n.01')	Danaus
Synset('dandelion_green.n.01')	dandelion_green
Synset('dandelion_green.n.02')	dandelion_green
Synset('dandelion.n.01')	dandelion
Synset('dane.n.01')	Dane
Synset('danish_krone.n.01')	Danish_krone
Synset('daphne.n.01')	daphne
Synset('daphnia.n.01')	daphnia
Synset('darling_pea.n.01')	darling_pea
Synset('darmera.n.01')	Darmera
Synset('dart.n.02')	dart
Synset('dash.n.05')	dash
Synset('dasypus.n.01')	Dasypus
Synset('dasyure.n.01')	dasyure
Synset('dasyurid_marsupial.n.01')	dasyurid_marsupial
Synset('dasyuridae.n.01')	Dasyuridae
Synset('dasyurus.n.01')	Dasyurus
Synset('database_management_system.n.01')	database_management_system
Synset('date.n.08')	date
Synset('dateline.n.02')	dateline
Synset('datura.n.01')	Datura
Synset('daucus.n.01')	Daucus
Synset('davallia.n.01')	davallia
Synset('daviesia.n.01')	Daviesia
Synset('davit.n.01')	davit
Synset('day_lily.n.02')	day_lily
Synset('day.n.01')	day
Synset('day.n.04')	day
Synset('dead_nettle.n.02')	dead_nettle
Synset('dead_person.n.01')	dead_person
Synset('dead.n.01')	dead
Synset('deaf.n.01')	deaf
Synset('deal.n.08')	deal
Synset('dealfish.n.01')	dealfish
Synset('death_camas.n.01')	death_camas
Synset('death_cap.n.01')	death_cap
Synset('deathwatch_beetle.n.01')	deathwatch_beetle
Synset('debater.n.01')	debater
Synset('decameter.n.01')	decameter
Synset('decapod_crustacean.n.01')	decapod_crustacean
Synset('decapod.n.02')	decapod
Synset('decapoda.n.01')	Decapoda
Synset('decapoda.n.02')	Decapoda
Synset('december.n.01')	December
Synset('decigram.n.01')	decigram
Synset('deciliter.n.01')	deciliter
Synset('decimeter.n.01')	decimeter
Synset('deck.n.01')	deck
Synset('declension.n.01')	declension
Synset('decoy.n.01')	decoy
Synset('decumaria.n.01')	Decumaria
Synset('decumary.n.01')	decumary
Synset('deer.n.01')	deer
Synset('defense_advanced_research_projects_agency.n.01')	Defense_Advanced_Research_Projects_Agency
Synset('defense_information_systems_agency.n.01')	Defense_Information_Systems_Agency
Synset('defense_intelligence_agency.n.01')	Defense_Intelligence_Agency
Synset('defense_reutilization_and_marketing_service.n.01')	Defense_Reutilization_and_Marketing_Service
Synset('defense_technical_information_center.n.01')	Defense_Technical_Information_Center
Synset('dehydration.n.03')	dehydration
Synset('dekagram.n.01')	dekagram
Synset('dekaliter.n.01')	dekaliter
Synset('delairea.n.01')	Delairea
Synset('delichon.n.01')	Delichon
Synset('delonix.n.01')	Delonix
Synset('delphinus.n.02')	Delphinus
Synset('delta.n.03')	delta
Synset('democrat.n.01')	Democrat
Synset('den.n.04')	den
Synset('dendroaspis.n.01')	Dendroaspis
Synset('denisonia.n.01')	Denisonia
Synset('dentine.n.02')	dentine
Synset('deoxyribonucleic_acid.n.01')	deoxyribonucleic_acid
Synset('deparia.n.01')	Deparia
Synset('department_of_commerce.n.01')	Department_of_Commerce
Synset('department_of_defense_laboratory_system.n.01')	Department_of_Defense_Laboratory_System
Synset('department_of_defense.n.01')	Department_of_Defense
Synset('department_of_energy_intelligence.n.01')	Department_of_Energy_Intelligence
Synset('department_of_energy.n.01')	Department_of_Energy
Synset('department_of_health_and_human_services.n.01')	Department_of_Health_and_Human_Services
Synset('department_of_housing_and_urban_development.n.01')	Department_of_Housing_and_Urban_Development
Synset('department_of_justice.n.01')	Department_of_Justice
Synset('department_of_labor.n.01')	Department_of_Labor
Synset('department_of_state.n.01')	Department_of_State
Synset('department_of_the_interior.n.01')	Department_of_the_Interior
Synset('department_of_the_treasury.n.01')	Department_of_the_Treasury
Synset('department_of_transportation.n.01')	Department_of_Transportation
Synset('department.n.02')	department
Synset('depository.n.01')	depository
Synset('dermis.n.01')	dermis
Synset('derris_root.n.01')	derris_root
Synset('derris.n.01')	derris
Synset('desert_plume.n.01')	desert_plume
Synset('desert.n.01')	desert
Synset('desk.n.01')	desk
Synset('desmid.n.01')	desmid
Synset('desmidium.n.01')	Desmidium
Synset('desmodus.n.01')	Desmodus
Synset('detachment.n.04')	detachment
Synset('detector.n.02')	detector
Synset('detector.n.03')	detector
Synset('deutzia.n.01')	deutzia
Synset('devil_ray.n.01')	devil_ray
Synset('devil's_tongue.n.01')	devil's_tongue
Synset('devilwood.n.01')	devilwood
Synset('dewberry.n.01')	dewberry
Synset('dewberry.n.02')	dewberry
Synset('dewlap.n.01')	dewlap
Synset('dexamethasone.n.01')	dexamethasone
Synset('dhak.n.01')	dhak
Synset('dhawa.n.01')	dhawa
Synset('dhole.n.01')	dhole
Synset('dhow.n.01')	dhow
Synset('diabetes.n.01')	diabetes
Synset('diacalpa.n.01')	Diacalpa
Synset('diadophis.n.01')	Diadophis
Synset('diagonal.n.03')	diagonal
Synset('diagonal.n.04')	diagonal
Synset('dial.n.01')	dial
Synset('dial.n.04')	dial
Synset('dialysis.n.01')	dialysis
Synset('diameter.n.01')	diameter
Synset('diamond.n.04')	diamond
Synset('diaphragm.n.02')	diaphragm
Synset('diaphragm.n.04')	diaphragm
Synset('diarrhea.n.01')	diarrhea
Synset('diatom.n.01')	diatom
Synset('dibranchiata.n.01')	Dibranchiata
Synset('diceros.n.01')	Diceros
Synset('dichlorodiphenyltrichloroethane.n.01')	dichlorodiphenyltrichloroethane
Synset('dichondra.n.01')	dichondra
Synset('dickey.n.01')	dickey
Synset('dickey.n.02')	dickey
Synset('diclofenac_potassium.n.01')	diclofenac_potassium
Synset('dicot.n.01')	dicot
Synset('dictionary.n.01')	dictionary
Synset('diervilla.n.01')	Diervilla
Synset('diesel.n.02')	diesel
Synset('diffuser.n.02')	diffuser
Synset('diflunisal.n.01')	diflunisal
Synset('digit.n.03')	digit
Synset('dika_nut.n.01')	dika_nut
Synset('dill.n.01')	dill
Synset('dill.n.02')	dill
Synset('dillenia.n.01')	dillenia
Synset('dinghy.n.01')	dinghy
Synset('dinoceras.n.01')	dinoceras
Synset('dinornis.n.01')	Dinornis
Synset('diocese.n.01')	diocese
Synset('diodon.n.01')	Diodon
Synset('dioon.n.01')	dioon
Synset('dioxin.n.01')	dioxin
Synset('diphylla.n.01')	Diphylla
Synset('dipnoi.n.01')	Dipnoi
Synset('dipodidae.n.01')	Dipodidae
Synset('dipogon.n.01')	Dipogon
Synset('dipsacus.n.01')	Dipsacus
Synset('dipus.n.01')	Dipus
Synset('dirca.n.01')	Dirca
Synset('director.n.02')	director
Synset('disa.n.01')	disa
Synset('discard.n.02')	discard
Synset('disciotis_venosa.n.01')	Disciotis_venosa
Synset('discomycetes.n.01')	Discomycetes
Synset('dish.n.05')	dish
Synset('diskette.n.01')	diskette
Synset('dispatch.n.01')	dispatch
Synset('display_window.n.01')	display_window
Synset('distaff.n.02')	distaff
Synset('distillery.n.01')	distillery
Synset('distribution.n.04')	distribution
Synset('distributor_point.n.01')	distributor_point
Synset('distributor.n.04')	distributor
Synset('dita.n.01')	dita
Synset('ditch_reed.n.01')	ditch_reed
Synset('dittany_of_crete.n.01')	dittany_of_crete
Synset('divi-divi.n.01')	divi-divi
Synset('divi-divi.n.02')	divi-divi
Synset('diving.n.01')	diving
Synset('divining_rod.n.01')	divining_rod
Synset('division.n.01')	division
Synset('division.n.04')	division
Synset('djiboutian.n.01')	Djiboutian
Synset('dobra.n.01')	dobra
Synset('dobson.n.02')	dobson
Synset('dock.n.02')	dock
Synset('dock.n.05')	dock
Synset('dock.n.06')	dock
Synset('dodder.n.01')	dodder
Synset('dodo.n.02')	dodo
Synset('dodonaea.n.01')	Dodonaea
Synset('dog_flea.n.01')	dog_flea
Synset('dog_laurel.n.01')	dog_laurel
Synset('dogbane.n.01')	dogbane
Synset('dogtooth_violet.n.01')	dogtooth_violet
Synset('dogwood.n.01')	dogwood
Synset('dogwood.n.02')	dogwood
Synset('doliolum.n.01')	doliolum
Synset('dollar.n.01')	dollar
Synset('dollarfish.n.01')	dollarfish
Synset('dolman.n.01')	dolman
Synset('dolman.n.02')	dolman
Synset('dolomite.n.02')	dolomite
Synset('dolphin.n.02')	dolphin
Synset('dolphinfish.n.01')	dolphinfish
Synset('dombeya.n.01')	dombeya
Synset('domestic_ass.n.01')	domestic_ass
Synset('domestic_cat.n.01')	domestic_cat
Synset('domestic_fowl.n.01')	domestic_fowl
Synset('dominican_peso.n.01')	Dominican_peso
Synset('dominican.n.01')	Dominican
Synset('dominican.n.02')	Dominican
Synset('dominion_day.n.01')	Dominion_Day
Synset('domino.n.02')	domino
Synset('dong.n.01')	dong
Synset('doodia.n.01')	doodia
Synset('doodlebug.n.03')	doodlebug
Synset('door.n.01')	door
Synset('doorlock.n.01')	doorlock
Synset('doorsill.n.01')	doorsill
Synset('dopa.n.01')	dopa
Synset('dormouse.n.01')	dormouse
Synset('dory.n.03')	dory
Synset('dorylinae.n.01')	Dorylinae
Synset('dot.n.03')	dot
Synset('dotterel.n.01')	dotterel
Synset('double_reed.n.02')	double_reed
Synset('dough.n.01')	dough
Synset('douglas_fir.n.01')	douglas_fir
Synset('douglas_fir.n.02')	douglas_fir
Synset('dovyalis.n.01')	Dovyalis
Synset('downstage.n.01')	downstage
Synset('draba.n.01')	draba
Synset('drachma.n.02')	drachma
Synset('draco.n.03')	Draco
Synset('dracunculus.n.01')	Dracunculus
Synset('dracunculus.n.02')	Dracunculus
Synset('dragon_arum.n.01')	dragon_arum
Synset('dragon.n.04')	dragon
Synset('dram.n.01')	dram
Synset('dram.n.02')	dram
Synset('dramaturgy.n.01')	dramaturgy
Synset('drawer.n.01')	drawer
Synset('drawing_room.n.02')	drawing_room
Synset('drawstring.n.01')	drawstring
Synset('dredge.n.01')	dredge
Synset('dredger.n.01')	dredger
Synset('drepanis.n.01')	Drepanis
Synset('dress_hat.n.01')	dress_hat
Synset('dress_suit.n.01')	dress_suit
Synset('dressage.n.01')	dressage
Synset('driftfish.n.01')	driftfish
Synset('driftfish.n.02')	driftfish
Synset('drill_rig.n.01')	drill_rig
Synset('drill.n.01')	drill
Synset('drimys.n.01')	Drimys
Synset('drip_pan.n.02')	drip_pan
Synset('dripstone.n.01')	dripstone
Synset('drive.n.10')	drive
Synset('dromaius.n.01')	Dromaius
Synset('drone.n.05')	drone
Synset('dropseed.n.01')	dropseed
Synset('drosera.n.01')	Drosera
Synset('drug_cocktail.n.01')	drug_cocktail
Synset('drug_enforcement_administration.n.01')	Drug_Enforcement_Administration
Synset('drugstore.n.01')	drugstore
Synset('drum_sander.n.01')	drum_sander
Synset('drum.n.01')	drum
Synset('drumhead.n.01')	drumhead
Synset('drumstick.n.01')	drumstick
Synset('dry_dock.n.01')	dry_dock
Synset('dryas.n.01')	Dryas
Synset('drynaria.n.01')	Drynaria
Synset('drypis.n.01')	drypis
Synset('duck.n.01')	duck
Synset('duck.n.03')	duck
Synset('duckweed.n.01')	duckweed
Synset('duct.n.02')	duct
Synset('duet.n.04')	duet
Synset('dug.n.01')	dug
Synset('dugong.n.01')	dugong
Synset('dugout.n.01')	dugout
Synset('dulse.n.01')	dulse
Synset('dumb_cane.n.01')	dumb_cane
Synset('dumetella.n.01')	Dumetella
Synset('dungeness_crab.n.02')	Dungeness_crab
Synset('dunker.n.03')	Dunker
Synset('duplicator.n.01')	duplicator
Synset('dura_mater.n.01')	dura_mater
Synset('durian.n.01')	durian
Synset('durian.n.02')	durian
Synset('durio.n.01')	Durio
Synset('dusty_miller.n.01')	dusty_miller
Synset('dusty_miller.n.02')	dusty_miller
Synset('dusty_miller.n.04')	dusty_miller
Synset('dwarf_elder.n.01')	dwarf_elder
Synset('dwarf_grey_willow.n.01')	dwarf_grey_willow
Synset('dye.n.01')	dye
Synset('dyer's_rocket.n.01')	dyer's_rocket
Synset('dynamite.n.01')	dynamite
Synset('dynamo.n.01')	dynamo
Synset('dyne.n.01')	dyne
Synset('dysdercus.n.01')	Dysdercus
Synset('dysentery.n.01')	dysentery
Synset('e.n.05')	E
Synset('eacles.n.01')	Eacles
Synset('eager_beaver.n.01')	eager_beaver
Synset('eagle.n.01')	eagle
Synset('ear.n.01')	ear
Synset('ear.n.05')	ear
Synset('eardrum.n.01')	eardrum
Synset('earflap.n.01')	earflap
Synset('earless_seal.n.01')	earless_seal
Synset('earthball.n.01')	earthball
Synset('earthnut.n.02')	earthnut
Synset('earthworm.n.01')	earthworm
Synset('earwig.n.01')	earwig
Synset('east_german.n.01')	East_German
Synset('east_india_kino.n.01')	East_India_kino
Synset('east_indian.n.01')	East_Indian
Synset('eastern_chipmunk.n.01')	eastern_chipmunk
Synset('eastern_grey_squirrel.n.01')	eastern_grey_squirrel
Synset('eastern_hemisphere.n.01')	eastern_hemisphere
Synset('eastern_hop_hornbeam.n.01')	Eastern_hop_hornbeam
Synset('eaves.n.01')	eaves
Synset('ebb.n.02')	ebb
Synset('ebenales.n.01')	Ebenales
Synset('ebony.n.02')	ebony
Synset('ebony.n.03')	ebony
Synset('ecballium.n.01')	Ecballium
Synset('echeneis.n.01')	Echeneis
Synset('echidna.n.01')	echidna
Synset('echidna.n.02')	echidna
Synset('echinocactus.n.01')	echinocactus
Synset('echium.n.01')	Echium
Synset('eclipse.n.01')	eclipse
Synset('economic_and_social_council.n.01')	Economic_and_Social_Council
Synset('ecuadorian.n.01')	Ecuadorian
Synset('edentate.n.01')	edentate
Synset('edging.n.01')	edging
Synset('eel.n.01')	eel
Synset('eel.n.02')	eel
Synset('eelgrass.n.01')	eelgrass
Synset('eelpout.n.01')	eelpout
Synset('effacement.n.01')	effacement
Synset('effector.n.02')	effector
Synset('egeria.n.01')	Egeria
Synset('egg_white.n.01')	egg_white
Synset('egg_yolk.n.01')	egg_yolk
Synset('egg.n.01')	egg
Synset('egg.n.02')	egg
Synset('eggar.n.01')	eggar
Synset('eggplant.n.02')	eggplant
Synset('egress.n.01')	egress
Synset('egyptian_pound.n.01')	Egyptian_pound
Synset('egyptian.n.01')	Egyptian
Synset('eider.n.01')	eider
Synset('eiderdown.n.01')	eiderdown
Synset('eiderdown.n.02')	eiderdown
Synset('eighties.n.03')	eighties
Synset('eira.n.01')	Eira
Synset('ejection_seat.n.01')	ejection_seat
Synset('elaeis.n.01')	Elaeis
Synset('eland.n.01')	eland
Synset('elanoides.n.01')	Elanoides
Synset('elanus.n.01')	Elanus
Synset('elaphe.n.01')	Elaphe
Synset('elaphurus.n.01')	Elaphurus
Synset('elapid.n.01')	elapid
Synset('elasmobranchii.n.01')	Elasmobranchii
Synset('elastin.n.01')	elastin
Synset('elaterid_beetle.n.01')	elaterid_beetle
Synset('elbow.n.01')	elbow
Synset('elbow.n.04')	elbow
Synset('elbow.n.05')	elbow
Synset('elder.n.02')	elder
Synset('elderberry.n.02')	elderberry
Synset('electric_fan.n.01')	electric_fan
Synset('electric_ray.n.01')	electric_ray
Synset('electric_refrigerator.n.01')	electric_refrigerator
Synset('electrocardiogram.n.01')	electrocardiogram
Synset('electroconvulsive_therapy.n.01')	electroconvulsive_therapy
Synset('electronic_warfare.n.01')	electronic_warfare
Synset('electrophorus.n.02')	Electrophorus
Synset('elemi.n.01')	elemi
Synset('elephant_bird.n.01')	elephant_bird
Synset('elephant.n.01')	elephant
Synset('elephant's-foot.n.01')	elephant's-foot
Synset('elevator.n.01')	elevator
Synset('elevator.n.02')	elevator
Synset('eliomys.n.01')	Eliomys
Synset('elite.n.01')	elite
Synset('elk.n.01')	elk
Synset('elm.n.01')	elm
Synset('elm.n.02')	elm
Synset('elodea.n.01')	Elodea
Synset('elopidae.n.01')	Elopidae
Synset('elops.n.01')	Elops
Synset('elul.n.01')	Elul
Synset('elymus.n.01')	Elymus
Synset('em.n.02')	em
Synset('embioptera.n.01')	Embioptera
Synset('embolism.n.02')	embolism
Synset('embolus.n.01')	embolus
Synset('embryo.n.02')	embryo
Synset('emery_paper.n.01')	emery_paper
Synset('emery.n.01')	emery
Synset('emilia.n.01')	Emilia
Synset('emitter.n.01')	emitter
Synset('emmanthe.n.01')	Emmanthe
Synset('emperor_butterfly.n.01')	emperor_butterfly
Synset('emperor.n.03')	emperor
Synset('emu.n.02')	emu
Synset('en.n.01')	en
Synset('enamel.n.01')	enamel
Synset('encelia.n.01')	Encelia
Synset('encolure.n.01')	encolure
Synset('encyclia.n.01')	Encyclia
Synset('end_man.n.01')	end_man
Synset('end_man.n.02')	end_man
Synset('end-plate.n.01')	end-plate
Synset('end.n.14')	end
Synset('endamoeba.n.01')	Endamoeba
Synset('endive.n.01')	endive
Synset('enemy.n.01')	enemy
Synset('enemy.n.02')	enemy
Synset('energid.n.01')	energid
Synset('engine.n.01')	engine
Synset('english_hawthorn.n.01')	English_hawthorn
Synset('english_sole.n.02')	English_sole
Synset('english_walnut.n.01')	English_walnut
Synset('enhydra.n.01')	Enhydra
Synset('enovid.n.01')	Enovid
Synset('ensete.n.01')	Ensete
Synset('ensis.n.01')	Ensis
Synset('enteric_bacteria.n.01')	enteric_bacteria
Synset('entoloma.n.01')	Entoloma
Synset('entomion.n.01')	entomion
Synset('envelope.n.06')	envelope
Synset('enzyme.n.01')	enzyme
Synset('eohippus.n.01')	eohippus
Synset('eon.n.01')	eon
Synset('eoraptor.n.01')	eoraptor
Synset('epacris.n.01')	epacris
Synset('ephah.n.01')	ephah
Synset('ephedra.n.01')	ephedra
Synset('ephemerid.n.01')	ephemerid
Synset('ephestia.n.01')	Ephestia
Synset('epicardia.n.01')	epicardia
Synset('epidermis.n.01')	epidermis
Synset('epilepsy.n.01')	epilepsy
Synset('epilogue.n.02')	epilogue
Synset('epiphany.n.02')	Epiphany
Synset('episcia.n.01')	episcia
Synset('episcopalian.n.01')	Episcopalian
Synset('episode.n.01')	episode
Synset('episode.n.03')	episode
Synset('epistle.n.02')	Epistle
Synset('epoch.n.03')	epoch
Synset('epoxy.n.01')	epoxy
Synset('epsilon.n.01')	epsilon
Synset('equetus.n.01')	Equetus
Synset('equidae.n.01')	Equidae
Synset('equus.n.01')	Equus
Synset('era.n.02')	era
Synset('eranthis.n.01')	Eranthis
Synset('eraser.n.01')	eraser
Synset('erbium.n.01')	erbium
Synset('erectile_dysfunction.n.01')	erectile_dysfunction
Synset('erg.n.01')	erg
Synset('ergot.n.02')	ergot
Synset('erianthus.n.01')	Erianthus
Synset('erica.n.01')	erica
Synset('ericales.n.01')	Ericales
Synset('erinaceus.n.01')	Erinaceus
Synset('eriosoma.n.01')	Eriosoma
Synset('erodium.n.01')	Erodium
Synset('erolia.n.01')	Erolia
Synset('eruca.n.01')	Eruca
Synset('erwinia.n.01')	erwinia
Synset('eryngo.n.01')	eryngo
Synset('erythema_nodosum_leprosum.n.01')	erythema_nodosum_leprosum
Synset('erythroxylon_coca.n.01')	Erythroxylon_coca
Synset('escargot.n.01')	escargot
Synset('escutcheon.n.02')	escutcheon
Synset('esocidae.n.01')	Esocidae
Synset('esophagus.n.01')	esophagus
Synset('esox.n.01')	Esox
Synset('estate_of_the_realm.n.01')	estate_of_the_realm
Synset('estivation.n.02')	estivation
Synset('estrilda.n.01')	Estrilda
Synset('estuary.n.01')	estuary
Synset('eta.n.02')	eta
Synset('ethic.n.02')	ethic
Synset('ethiopian.n.01')	Ethiopian
Synset('ethyl_alcohol.n.01')	ethyl_alcohol
Synset('ethylene.n.01')	ethylene
Synset('etodolac.n.01')	etodolac
Synset('etropus.n.01')	Etropus
Synset('etruscan.n.01')	Etruscan
Synset('euarctos.n.01')	Euarctos
Synset('eubryales.n.01')	Eubryales
Synset('eucalyptus_gum.n.01')	eucalyptus_gum
Synset('eucarya.n.01')	Eucarya
Synset('euderma.n.01')	Euderma
Synset('eudyptes.n.01')	Eudyptes
Synset('eugenia.n.01')	Eugenia
Synset('euglena.n.01')	euglena
Synset('euglenoid.n.01')	euglenoid
Synset('eumeces.n.01')	Eumeces
Synset('eumenes.n.01')	Eumenes
Synset('eumops.n.01')	Eumops
Synset('eumycota.n.01')	Eumycota
Synset('eunectes.n.01')	Eunectes
Synset('euphagus.n.01')	Euphagus
Synset('euproctis.n.01')	Euproctis
Synset('european_catfish.n.01')	European_catfish
Synset('european_lobster.n.02')	European_lobster
Synset('european_smelt.n.01')	European_smelt
Synset('european_spider_crab.n.01')	European_spider_crab
Synset('european_swift.n.01')	European_swift
Synset('european_union.n.01')	European_Union
Synset('european_wolf_spider.n.01')	European_wolf_spider
Synset('europium.n.01')	europium
Synset('eurotiales.n.01')	Eurotiales
Synset('euryale.n.02')	Euryale
Synset('euryalida.n.01')	Euryalida
Synset('eustoma.n.01')	Eustoma
Synset('eutamias.n.01')	Eutamias
Synset('euterpe.n.01')	Euterpe
Synset('euthynnus.n.01')	Euthynnus
Synset('evening.n.01')	evening
Synset('evening.n.03')	evening
Synset('evocation.n.02')	evocation
Synset('ewe.n.01')	Ewe
Synset('ewe.n.03')	ewe
Synset('exabit.n.01')	exabit
Synset('exabyte.n.01')	exabyte
Synset('exabyte.n.02')	exabyte
Synset('exacum.n.01')	Exacum
Synset('exaltation.n.02')	exaltation
Synset('exbibit.n.01')	exbibit
Synset('exchange.n.06')	exchange
Synset('executive.n.02')	executive
Synset('exhalation.n.02')	exhalation
Synset('exhaust.n.02')	exhaust
Synset('explosive.n.01')	explosive
Synset('expressway.n.01')	expressway
Synset('extension.n.04')	extension
Synset('extension.n.06')	extension
Synset('extinction.n.03')	extinction
Synset('extremely_high_frequency.n.01')	extremely_high_frequency
Synset('extremely_low_frequency.n.01')	extremely_low_frequency
Synset('extremity.n.05')	extremity
Synset('eye_socket.n.01')	eye_socket
Synset('eye.n.05')	eye
Synset('eyeball.n.01')	eyeball
Synset('eyebrow.n.01')	eyebrow
Synset('eyelash.n.01')	eyelash
Synset('eyelet.n.01')	eyelet
Synset('eyelid.n.01')	eyelid
Synset('eyepiece.n.01')	eyepiece
Synset('eyrir.n.01')	eyrir
Synset('f.n.04')	F
Synset('fabian.n.01')	Fabian
Synset('fabiana.n.01')	Fabiana
Synset('face-off.n.02')	face-off
Synset('face.n.04')	face
Synset('face.n.07')	face
Synset('face.n.08')	face
Synset('facial.n.01')	facial
Synset('facing.n.01')	facing
Synset('factory.n.01')	factory
Synset('fagaceae.n.01')	Fagaceae
Synset('fagales.n.01')	Fagales
Synset('fagoting.n.01')	fagoting
Synset('fagus.n.01')	Fagus
Synset('fairway.n.01')	fairway
Synset('fairy_bluebird.n.01')	fairy_bluebird
Synset('fairy_cup.n.02')	fairy_cup
Synset('fakir.n.01')	fakir
Synset('falco.n.01')	Falco
Synset('falcon.n.01')	falcon
Synset('fall_webworm.n.01')	fall_webworm
Synset('fall.n.10')	fall
Synset('fallboard.n.01')	fallboard
Synset('fallopian_tube.n.01')	Fallopian_tube
Synset('false_foxglove.n.01')	false_foxglove
